Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"IDD27297";"SAREB";"Murcia";"Calasparra";"TEJERA, nº 15, esquina con calle CAVERIN";"15";"30420";"61822";"2001##00332868";"Piso";"75500";"0";
"IDD27297";"SAREB";"Murcia";"Calasparra";"TEJERA, nº 15, esquina con calle CAVERIN";"15";"30420";"61968";"2001##00329924";"Piso";"73100";"0";
"IDD27297";"SAREB";"Murcia";"Calasparra";"TEJERA, nº 15, esquina con calle CAVERIN";"15";"30420";"63168";"2001##00330173";"Piso";"75500";"0";
"IDD27297";"SAREB";"Murcia";"Calasparra";"TEJERA, nº 15, esquina con calle CAVERIN";"15";"30420";"64980";"2001##00335918";"Piso";"76900";"0";
"IDD27296";"SAREB";"Barcelona";"Terrassa";"de Matadepera";"301-303";"0";"63212";"2001##00332245";"Local";"100300";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"90429";"2001##00327703";"Garaje";"6000";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"90430";"2001##00327889";"Garaje";"6800";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"90437";"2001##00331571";"Garaje";"5400";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"90439";"2001##00332370";"Garaje";"5900";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"94963";"2001##00327694";"Garaje";"6800";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"94964";"2001##00327696";"Garaje";"6400";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"94972";"2001##00334373";"Garaje";"6400";"0";
"IDD33571";"SAREB";"Lleida";"Alcarras";"Devesa";"29-31";"25180";"94974";"2001##00334772";"Garaje";"5800";"0";
"IDD25916";"SAREB";"Zaragoza";"Trasmoz";"Corazón de Jesús";"14";"50583";"59614";"2001##00300039";"Piso";"69600";"0";
"IDD25916";"SAREB";"Zaragoza";"Trasmoz";"Corazón de Jesús";"14";"50583";"59621";"2001##00300040";"Piso";"70500";"0";
"IDD30339";"SAREB";"Barcelona";"Rubi";"TERRASSA";"38";"8191";"68716";"2001##00313162";"Garaje";"9500";"0";
"IDD30339";"SAREB";"Barcelona";"Rubi";"TERRASSA";"38";"8191";"68724";"2001##00313163";"Garaje";"16000";"0";
"IDD23107";"SAREB";"Barcelona";"Igualada";"AURORA";"12";"8700";"68530";"2001##00310056";"Piso";"86400";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"51766";"2001##00306273";"Piso";"57100";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"52234";"2001##00306280";"Piso";"79200";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"53791";"2001##00306278";"Piso";"89100";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"56587";"2001##00306279";"Piso";"77700";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"56762";"2001##00306282";"Piso";"91000";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"70176";"2001##00306267";"Garaje";"7200";"0";
"IDD16648";"SAREB";"Tarragona";"Roda";"CALAF";"17";"43883";"70178";"2001##00306265";"Garaje";"7200";"0";
"IDD19309";"SAREB";"Barcelona";"Baga";"BERGA";"29";"8600";"53892";"2001##00306615";"Piso";"74600";"0";
"IDD19309";"SAREB";"Barcelona";"Baga";"BERGA";"29";"8600";"56015";"2001##00306614";"Piso";"74600";"0";
"IDD30260";"SAREB";"Madrid";"Madrid";"TELLEZ";"27";"28007";"74570";"2001##00302294";"Oficina";"763900";"0";
"IDD27020";"SAREB";"Almería";"Cuevas";"PALOMARES BAJO";"1";"4617";"62446";"2001##00329584";"Piso";"81700";"0";
"IDD16643";"SAREB";"Valencia";"Lliria";"TRULLS DE CORTINA";"4";"46160";"54343";"2001##00307790";"Piso";"84900";"0";
"IDD16643";"SAREB";"Valencia";"Lliria";"TRULLS DE CORTINA";"4";"46160";"56746";"2001##00307792";"Piso";"84700";"0";
"IDD16643";"SAREB";"Valencia";"Lliria";"TRULLS DE CORTINA";"4";"46160";"56989";"2001##00307791";"Piso";"82900";"0";
"IDD16643";"SAREB";"Valencia";"Lliria";"TRULLS DE CORTINA";"4";"46160";"68933";"2001##00307780";"Garaje";"9500";"0";
"IDD16643";"SAREB";"Valencia";"Lliria";"TRULLS DE CORTINA";"4";"46160";"68958";"2001##00307782";"Garaje";"9500";"0";
"IDD30563";"SAREB";"Lleida";"Tarrega";"SANT PELEGRI";"118";"25300";"93552";"2001##00330079";"Trastero";"7800";"0";
"IDD23173";"SAREB";"Valencia";"Alginet";"HORT DE FELIU";"1";"46230";"72146";"2001##00311619";"Garaje";"6900";"0";
"IDD23173";"SAREB";"Valencia";"Alginet";"HORT DE FELIU";"1";"46230";"72147";"2001##00311618";"Garaje";"9100";"0";
"IDD23173";"SAREB";"Valencia";"Alginet";"HORT DE FELIU";"1";"46230";"72167";"2001##00311617";"Garaje";"7600";"0";
"IDD27440";"SAREB";"Tarragona";"Reus";"Sant Elies";"15";"43201";"64562";"2001##00334599";"Local";"60100";"0";
"IDD17343";"SAREB";"Barcelona";"Terrassa";"RUBI";"213";"0";"51622";"2001##00306443";"Piso";"117200";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"61185";"2001##00332068";"Piso";"162000";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"62067";"2001##00330878";"Piso";"93500";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"62541";"2001##00329678";"Piso";"75100";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"63310";"2001##00335848";"Piso";"63800";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"63908";"2001##00328218";"Piso";"78100";"0";
"IDD27028";"SAREB";"Valencia";"Rafelbuñol/Rafelbunyol";"FRANCISCO TOMÁS Y VALIENTE";"9";"46138";"64301";"2001##00333759";"Piso";"51600";"0";
"IDD16636";"SAREB";"Cádiz";"Sanlucar";"PUERTO BARRAMEDA";"13";"11540";"96132";"2001##00315097";"Local";"45200";"0";
"IDD34845";"SAREB";"Madrid";"Velilla";"ALCORTA";"32";"28891";"87853";"2001##00316090";"Local";"180000";"0";
"IDD27033";"SAREB";"Murcia";"La";"AMAPOLA";"13";"30360";"62688";"2001##00328557";"Piso";"91300";"0";
"IDD27033";"SAREB";"Murcia";"La";"AMAPOLA";"13";"30360";"63231";"2001##00330210";"Piso";"67200";"0";
"IDD27032";"SAREB";"Murcia";"Ceuti";"Magallanes, C/ Sebastian el Cano,";"S/N";"30562";"64380";"2001##00328303";"Local";"130400";"0";
"IDD14633";"SAREB";"Zaragoza";"Maria";"Luis Buñuel";"2";"50430";"70407";"2001##00301494";"Piso";"89400";"0";
"IDD14633";"SAREB";"Zaragoza";"Maria";"Luis Buñuel";"2";"50430";"70410";"2001##00301496";"Garaje";"7200";"0";
"IDD14633";"SAREB";"Zaragoza";"Maria";"Luis Buñuel";"2";"50430";"70414";"2001##00301500";"Garaje";"6800";"0";
"IDD14633";"SAREB";"Zaragoza";"Maria";"Luis Buñuel";"2";"50430";"70418";"2001##00301504";"Garaje";"9300";"0";
"IDD32079";"SAREB";"Barcelona";"Santa";"ROMA DE SAAVEDRA";"7";"8730";"67950";"2001##00307643";"Garaje";"8900";"0";
"IDD32079";"SAREB";"Barcelona";"Santa";"ROMA DE SAAVEDRA";"7";"8730";"67952";"2001##00307641";"Garaje";"8700";"0";
"IDD32079";"SAREB";"Barcelona";"Santa";"ROMA DE SAAVEDRA";"7";"8730";"67953";"2001##00307637";"Garaje";"8500";"0";
"IDD32079";"SAREB";"Barcelona";"Santa";"ROMA DE SAAVEDRA";"7";"8730";"67957";"2001##00307640";"Garaje";"7500";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"69763";"2001##00308410";"Piso";"115500";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71588";"2001##00308400";"Piso";"115500";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71649";"2001##00308398";"Piso";"84000";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71660";"2001##00308404";"Piso";"84000";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71663";"2001##00308399";"Piso";"84000";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71666";"2001##00308403";"Piso";"89300";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71669";"2001##00308406";"Piso";"89300";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71670";"2001##00308401";"Piso";"89300";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71672";"2001##00308405";"Piso";"89300";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"71675";"2001##00308402";"Piso";"89300";"0";
"IDD23163";"SAREB";"Castellón";"San";"BARBIGUERA";"15";"12320";"72599";"2001##00308397";"Piso";"89300";"0";
"IDD34844";"SAREB";"Madrid";"Velilla";"IGLESIA";"6";"28891";"89946";"2001##00316057";"Local";"85900";"0";
"IDD27459";"SAREB";"Barcelona";"Montcada";"BONAVISTA";"13";"8110";"62382";"2001##00328681";"Garaje";"12600";"0";
"IDD27459";"SAREB";"Barcelona";"Montcada";"BONAVISTA";"13";"8110";"67265";"2001##00334062";"Piso";"191100";"0";
"IDD27459";"SAREB";"Barcelona";"Montcada";"BONAVISTA";"13";"8110";"73109";"2001##00329110";"Local";"209800";"0";
"IDD27179";"SAREB";"Alicante";"Bigastro";"MAYOR";"15";"3380";"61895";"2001##00330565";"Local";"68300";"0";
"IDD59902";"SAREB";"Barcelona";"Moia";"CL FELIU COMADRAN";"14";"8180";"120077";"2001##00342228";"Trastero";"4200";"0";
"IDD25684";"SAREB";"Valladolid";"Valladolid";"Riebera del Carrión";"4";"47008";"59460";"2001##00300669";"Garaje";"14300";"0";
"IDD23169";"SAREB";"Almería";"Vicar";"PRADO";"8";"4738";"55830";"2001##00307364";"Piso";"47600";"0";
"IDD23169";"SAREB";"Almería";"Vicar";"PRADO";"8";"4738";"72312";"2001##00307395";"Garaje";"6500";"0";
"IDD23169";"SAREB";"Almería";"Vicar";"PRADO";"8";"4738";"72316";"2001##00307391";"Garaje";"7000";"0";
"IDD23169";"SAREB";"Almería";"Vicar";"PRADO";"8";"4738";"72362";"2001##00307368";"Garaje";"7400";"0";
"IDD27455";"SAREB";"Barcelona";"Sant";"Miquel Martí Pol";"15";"8791";"63381";"2001##00330162";"Piso";"289300";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50213";"2001##00305706";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50230";"2001##00305708";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50271";"2001##00306125";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50288";"2001##00305661";"Piso";"113200";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50383";"2001##00305655";"Piso";"104700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50447";"2001##00305892";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50524";"2001##00305693";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50549";"2001##00305649";"Piso";"112800";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50622";"2001##00306137";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50658";"2001##00305726";"Piso";"96400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50716";"2001##00306087";"Piso";"130000";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50803";"2001##00305690";"Piso";"115700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50898";"2001##00305646";"Piso";"120200";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"50945";"2001##00305904";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51005";"2001##00305678";"Piso";"105200";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51036";"2001##00305909";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51042";"2001##00306059";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51060";"2001##00305894";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51107";"2001##00305659";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51155";"2001##00305670";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51212";"2001##00305910";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51327";"2001##00306155";"Piso";"137400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51330";"2001##00305736";"Piso";"104100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51368";"2001##00305906";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51381";"2001##00305908";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51390";"2001##00305651";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51451";"2001##00305691";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51692";"2001##00305900";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51714";"2001##00305647";"Piso";"110900";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51762";"2001##00305915";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"51898";"2001##00306097";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52038";"2001##00305648";"Piso";"112800";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52044";"2001##00305714";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52080";"2001##00305907";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52100";"2001##00305689";"Piso";"115700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52105";"2001##00305914";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52160";"2001##00305679";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52319";"2001##00306078";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52335";"2001##00306143";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52366";"2001##00306053";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52432";"2001##00305890";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52506";"2001##00304645";"Local";"80900";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52518";"2001##00306086";"Piso";"130000";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52542";"2001##00306098";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52584";"2001##00305720";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52650";"2001##00305705";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52655";"2001##00306065";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52711";"2001##00305676";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52827";"2001##00305665";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52968";"2001##00306056";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"52977";"2001##00305891";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53048";"2001##00305899";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53108";"2001##00305663";"Piso";"138000";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53112";"2001##00305896";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53132";"2001##00305688";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53141";"2001##00305895";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53149";"2001##00306112";"Piso";"108900";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53364";"2001##00305662";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53404";"2001##00305889";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53544";"2001##00305716";"Piso";"131700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53564";"2001##00305712";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53616";"2001##00306044";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53777";"2001##00306148";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53804";"2001##00306131";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"53940";"2001##00305650";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54010";"2001##00305660";"Piso";"113200";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54032";"2001##00306058";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54072";"2001##00305905";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54123";"2001##00305719";"Piso";"131700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54158";"2001##00305654";"Piso";"104700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54239";"2001##00305725";"Piso";"96400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54299";"2001##00305696";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54442";"2001##00305734";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54480";"2001##00305722";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54498";"2001##00305707";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54525";"2001##00305901";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54599";"2001##00305666";"Piso";"101700";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54600";"2001##00305680";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54608";"2001##00305903";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54627";"2001##00306128";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54696";"2001##00305710";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54699";"2001##00306146";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54760";"2001##00306145";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54819";"2001##00306064";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"54869";"2001##00306067";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55070";"2001##00305887";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55153";"2001##00305683";"Piso";"106500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55183";"2001##00306115";"Piso";"108900";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55189";"2001##00306082";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55308";"2001##00305723";"Piso";"131100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55412";"2001##00305671";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55434";"2001##00305902";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55439";"2001##00305739";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55463";"2001##00306057";"Piso";"109500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55495";"2001##00305893";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55603";"2001##00305898";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55729";"2001##00305917";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55797";"2001##00305916";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55805";"2001##00305669";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55885";"2001##00305709";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55890";"2001##00306042";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55944";"2001##00306138";"Piso";"117600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"55962";"2001##00306101";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56008";"2001##00305913";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56024";"2001##00305658";"Piso";"138000";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56046";"2001##00305721";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56115";"2001##00304662";"Local";"82500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56223";"2001##00305738";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56225";"2001##00306076";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56239";"2001##00305912";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56253";"2001##00306113";"Piso";"109500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56283";"2001##00305717";"Piso";"106100";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56312";"2001##00305668";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56357";"2001##00305897";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56400";"2001##00306114";"Piso";"109500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56538";"2001##00305713";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56542";"2001##00305735";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56556";"2001##00306081";"Piso";"111500";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56619";"2001##00306054";"Piso";"103400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56748";"2001##00305911";"Garaje";"5400";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56755";"2001##00306041";"Piso";"130600";"0";
"IDD16630";"SAREB";"Murcia";"Fuente";"GROENLANDIA";"15";"30320";"56909";"2001##00305718";"Piso";"106100";"0";
